30.0 0.515174508 0.25441345600000004
31.7943592 0.47286874100000004 0.277466208
33.69603729999999 0.387438625 0.292751402
35.711460100000004 0.310153008 0.267081618
37.8474312 0.254448652 0.23296552899999998
40.111160299999995 0.21178177 0.189342111
42.5102806 0.192839548 0.15029679199999998
45.052902200000005 0.181715414 0.117157735
47.7476006 0.179974318 0.0865832493
50.6034737 0.19142073399999998 0.0723747611
53.630165100000006 0.20160014899999998 0.0733597875
56.8378868 0.20082418600000002 0.0862208828
60.237472499999996 0.18336355699999998 0.0997553617
63.840385399999995 0.163132086 0.094593212
67.6587982 0.159196779 0.0840264112
71.7056046 0.16677396 0.0975753516
75.9944458 0.146111161 0.122511305
80.5398178 0.114976689 0.12714964199999998
85.3570633 0.0881214738 0.121144481
90.4624252 0.065556027 0.11301600199999999
95.8731613 0.048676908 0.0982629359
101.607513 0.037600942000000005 0.0849133655
107.684845 0.029645372200000002 0.0732733607
114.12568700000001 0.0235107169 0.0627981871
120.951752 0.0188225284 0.0530987717
128.186096 0.0161148831 0.0439017899
135.853149 0.0147196325 0.0365200341
143.97879 0.0138166994 0.030258553100000002
152.590439 0.013579498 0.0250156168
161.717163 0.0137207145 0.0207693279
171.38978600000002 0.014184881000000002 0.017434461000000002
181.64093 0.0145695619 0.0150400447
192.505203 0.0147682028 0.013380741699999999
204.019302 0.0146309193 0.011920556399999999
216.222076 0.014681601 0.0107473554
229.154739 0.0145863518 0.0101108626
242.86090099999998 0.014222551100000001 0.00988487806
257.386902 0.0134564843 0.00959250797
272.781677 0.012529779199999999 0.009205440990000001
289.09726 0.0116808843 0.008698377759999999
306.388733 0.010912843 0.008216937070000001
324.71441699999997 0.0102048796 0.00778124807
344.1362 0.00954312366 0.0074000638
364.719635 0.008923985059999999 0.007083732629999999
386.53421000000003 0.0083394004 0.00688256416
409.653564 0.00755883707 0.006787703840000001
434.15570099999997 0.00674819807 0.006497275550000001
460.123383 0.006010837389999999 0.0061574108
487.64425700000004 0.00532734394 0.005764672070000001
516.811157 0.00472695148 0.005304429209999999
547.7225950000001 0.00441762386 0.00487175444
580.482971 0.00399638386 0.004726288370000001
615.202759 0.0035111885499999997 0.004471508789999999
651.999146 0.00306038093 0.004201592410000001
690.99646 0.00264596031 0.0038793648100000004
732.326233 0.0023324012300000004 0.00356145436
776.1280519999999 0.0020630785699999998 0.00331524061
822.549744 0.00176368083 0.0030802486
871.748047 0.00150117092 0.0028269547
923.888916 0.0012758530199999999 0.00258035073
979.148499 0.00108004559 0.0023457340399999998
1037.71313 0.0009115025169999999 0.00212508952
1099.7807599999999 0.0007660259140000001 0.0019163876999999999
1165.5606699999998 0.000643528532 0.00172159157
1235.27515 0.000540445617 0.0015421795
1309.15918 0.00045270449500000004 0.00137757312
1387.4625199999998 0.00037876487500000005 0.00122593227
1470.44946 0.000316777005 0.00108709373
1558.39966 0.00026437256 0.000959704048
1651.6104699999999 0.00022044818599999998 0.000841952104
1750.39648 0.000183662851 0.000732281362
1855.0910600000002 0.000152483466 0.000626670255
1966.04761 0.000126551968 0.000517618726
2083.6403800000003 0.000104955892 0.000361608865
2208.26709 0.00035937307999999997 0.00017484207600000003
2340.3476600000004 0.000294264493 0.00040542832
2480.3283699999997 0.00024099882300000002 0.000400608784
2628.6814 0.000197422225 0.000344147324
2785.90771 0.000186802776 0.000356238888
2952.53809 0.00015275459699999998 0.000330501498
3129.13525 0.000132757603 0.00030499830600000003
3316.29443 0.00011351812299999999 0.000275247352
3514.64868 9.31997783e-05 0.000256678177
3724.86621 7.64238284e-05 0.000233333471
3947.65771 6.25924658e-05 0.000210861181
4183.77441 5.12111146e-05 0.000189823739
4434.01367 4.18604759e-05 0.000170389598
4699.2207 3.41874547e-05 0.000152598775
4980.28955 2.7899868699999997e-05 0.000136422037
5278.17041 2.2752879899999997e-05 0.00012177851699999999
5593.86816 1.85440713e-05 0.000108575907
5928.44775 1.51059367e-05 9.670628059999999e-05
6283.03955 1.2299501599999999e-05 8.60578657e-05
6658.83984 1.0010274300000002e-05 7.652360359999999e-05
7057.117679999999 8.144405e-06 6.799711990000001e-05
7479.2172900000005 6.62394768e-06 6.03790977e-05
7926.56348 5.38574932e-06 5.35765903e-05
8400.66602 4.37780363e-06 4.75012712e-05
8903.125979999999 3.5575255899999997e-06 4.2072028e-05
9435.6377 2.8902256899999997e-06 3.7210236799999996e-05
10000.002 2.3443367400000004e-06 3.28371243e-05
